Year,RespondentID,CollectorID,Department,QUESTION1,QUESTION2,QUESTION3,QUESTION4,QUESTION5,QA7,QA8,QA9,QA10,QA11,QD12,QD13,QD14,QD15,QB16,QC1,QC2,QC3,QC4,QC5,QB17,QB18,QB19,QB20,QB21
2015,3960260742,67563907,Operations,Neutral,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Neutral,Disagree,Agree,Disagree,Neutral,Strongly Disagree,Neutral,Good,Good,Good,Good,Good,Agree,Strongly Agree,Strongly Agree,Agree,Agree
2015,3958944201,67563907,Operations,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,Disagree,Strongly Disagree,Neutral,Neutral,Neutral,Strongly Agree,Fair,Fair,Fair,Fair,Good,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree
2015,3958901098,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3958867660,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Strongly Agree,Excellent,Excellent,Good,Excellent,Good,Agree,Agree,Agree,Agree,Agree
2015,3958792268,67563907,Operations,Agree,Disagree,Agree,Neutral,Neutral,Strongly Disagree,Agree,Disagree,Neutral,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3958726720,67563907,Operations,Neutral,Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Agree,Neutral,Agree,Agree,Neutral,Agree,Neutral,Neutral,Good,Good,Good,Good,Good,Agree,Strongly Agree,Agree,Agree,Agree
2015,3958537903,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Agree,Neutral,Excellent,Excellent,Excellent,Excellent,Good,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree
2015,3958151924,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Neutral,Disagree,Agree,Neutral,Strongly Agree,Neutral,Agree,Fair,Fair,Fair,Fair,Fair,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3958091897,67563907,Operations,Disagree,Agree,Agree,Disagree,Disagree,Strongly Disagree,Neutral,Agree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,Neutral,Strongly Disagree,Neutral,Excellent,Excellent,Excellent,Good,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree
2015,3956408368,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Neutral,Agree,Fair,Fair,Fair,Fair,Fair,Agree,Neutral,Agree,Agree,Agree
2015,3956302942,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Excellent,Excellent,Good,Excellent,Good,Agree,Agree,Strongly Agree,Agree,Strongly Agree
2015,3956300922,67563907,Operations,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Agree,Excellent,Good,Excellent,Excellent,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3956295867,67563907,Operations,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3956294892,67563907,Operations,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Disagree,Disagree,Neutral,Neutral,Agree,Disagree,Agree,Excellent,Excellent,Excellent,Excellent,Good,Agree,Agree,Agree,Agree,Neutral
2015,3955510327,67563907,Operations,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Agree,Neutral,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Strongly Disagree,Neutral,Good,Good,Good,Excellent,Fair,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3954590577,67563907,Operations,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Disagree,Neutral,Fair,Fair,Fair,Good,Fair,Agree,Neutral,Disagree,Disagree,Neutral
2015,3954519998,67563907,Operations,Agree,Agree,Agree,Agree,,Neutral,Agree,Agree,Agree,Neutral,Neutral,Neutral,Strongly Agree,Neutral,Agree,Good,Fair,Fair,Good,Fair,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3954496025,67563907,Operations,Neutral,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Neutral,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Neutral,Neutral,Good,Good,Fair,Fair,Poor,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3954454129,67563907,Operations,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Disagree,Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Good,Good,Good,Good,Good,Agree,Neutral,Neutral,Agree,Neutral
2015,3954450105,67563907,Operations,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Neutral,Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Neutral,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3954386527,67563907,Operations,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Neutral,Agree,Neutral,Disagree,Agree,Neutral,Agree,Neutral,Neutral,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3954380962,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Agree,Disagree,Agree,Neutral,Strongly Agree,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3954378493,67563907,Operations,Agree,Agree,Neutral,Agree,Strongly Agree,Agree,Neutral,Agree,Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Neutral,Neutral,Good,Good,Good,Good,Good,Agree,Agree,Strongly Agree,Strongly Agree,Agree
2015,3954375693,67563907,Operations,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Strongly Agree,Agree,Agree,Excellent,Good,Excellent,Excellent,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3954254941,67563907,Operations,Strongly Agree,,Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Neutral,Neutral,Strongly Disagree,Neutral,Neutral,Agree,Neutral,Neutral,Good,Good,Good,Good,Good,Strongly Agree,Neutral,Neutral,Neutral,Neutral
2015,3954189058,67563907,Operations,Neutral,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Poor,Poor,Poor,Poor,Poor,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree
2015,3954179588,67563907,Operations,Strongly Agree,Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree
2015,3954170048,67563907,Operations,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3954167798,67563907,Operations,Neutral,Strongly Agree,,Neutral,Neutral,Strongly Disagree,,Strongly Agree,Disagree,Agree,Strongly Agree,Neutral,Agree,Neutral,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3954113482,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Neutral,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3954090344,67563907,Operations,Strongly Disagree,Neutral,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Neutral,Neutral,Neutral,Good,Good,Good,Good,Good,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree
2015,3954088403,67563907,Operations,Neutral,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Excellent,Good,Good,Excellent,Fair,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree
2015,3953599942,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Agree,Agree,Strongly Agree,Strongly Agree,Neutral
2015,3953480425,67563907,Operations,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Excellent,Good,Good,Excellent,Good,Agree,Agree,Agree,Agree,Agree
2015,3953384183,67563907,Operations,Neutral,Disagree,Agree,Neutral,Agree,Neutral,Agree,Agree,Disagree,Neutral,Disagree,Neutral,Strongly Agree,Neutral,Strongly Disagree,Fair,Poor,Fair,Fair,Fair,Agree,Agree,Agree,Agree,Agree
2015,3953377712,67563907,Operations,Agree,Neutral,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Poor,Poor,Poor,Poor,Poor,Neutral,Neutral,Neutral,Neutral,Neutral
2015,3952798288,67563907,Operations,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3951909828,67563907,Operations,Neutral,Disagree,Agree,Disagree,Agree,Disagree,Neutral,Neutral,Agree,Disagree,Agree,Disagree,Strongly Agree,Agree,Agree,Fair,Good,Fair,Fair,Good,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Agree
2015,3951897764,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Disagree,Agree,Agree,Strongly Agree,Neutral,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Agree,Agree,Agree
2015,3951731433,67563907,Operations,Disagree,Agree,Agree,Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3951729630,67563907,Operations,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Good,Good,Good,Good,Good,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3951542359,67563907,Operations,Neutral,Neutral,Strongly Agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Strongly Agree,Neutral,Neutral,Good,Good,Good,Good,Excellent,Agree,Strongly Agree,Agree,Agree,Agree
2015,3951541182,67563907,Operations,Neutral,Disagree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Neutral,Strongly Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Poor,Agree,Agree,Agree,Neutral,Neutral
2015,3951534573,67563907,Operations,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Neutral,Agree,Agree,Neutral,Agree,Neutral,Disagree,Good,Good,Good,Good,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree
2015,3951518137,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3951517604,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,,Agree,Agree,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree
2015,3951512653,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Disagree,Agree,Agree,Neutral,Disagree,Agree,Disagree,Agree,Disagree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3951500133,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3951447821,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3951437726,67563907,Operations,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Agree,Agree,Disagree,Neutral,Neutral,Disagree,Agree,Disagree,Neutral,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3951428731,67563907,Operations,Strongly Disagree,Neutral,Strongly Agree,Agree,Agree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Good,Good,Good,Good,Good,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree
2015,3951424475,67563907,Operations,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3950890098,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3950741522,67563907,Operations,Strongly Disagree,Neutral,Neutral,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Excellent,Excellent,Excellent,Excellent,Excellent,Neutral,Agree,Disagree,Agree,Agree
2015,3950674587,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Neutral,Neutral,Disagree,Strongly Disagree,Agree,Disagree,Neutral,Neutral,Neutral,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3950663578,67563907,Operations,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3950511435,67563907,Operations,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Neutral,Disagree,Strongly Disagree,Neutral,Neutral,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3950494525,67563907,Operations,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3950478372,67563907,Operations,Neutral,Disagree,,Neutral,Strongly Disagree,Strongly Disagree,Neutral,Agree,Disagree,Neutral,Disagree,Neutral,Agree,Disagree,Neutral,Good,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3949676831,67563907,Operations,Agree,Agree,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Good,Fair,Fair,Good,Fair,Neutral,Neutral,Neutral,Neutral,Neutral
2015,3949673109,67563907,Operations,Neutral,Strongly Agree,Strongly Agree,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,Neutral,Neutral,Fair,Fair,Fair,Fair,Fair,Neutral,Neutral,Neutral,Neutral,Neutral
2015,3949669617,67563907,Operations,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Neutral,Agree,Good,Good,Good,Good,Good,Agree,Agree,Neutral,Agree,Agree
2015,3949645527,67563907,Operations,Neutral,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3949189930,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Neutral,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3949147449,67563907,Operations,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3949038616,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Neutral,Agree,Fair,Good,Fair,Fair,Poor,Agree,Agree,Agree,Agree,Agree
2015,3948844835,67563907,Operations,Agree,Agree,Agree,Agree,Neutral,Disagree,Agree,Strongly Agree,Agree,Disagree,Agree,Neutral,Strongly Agree,Neutral,Neutral,Excellent,Good,Excellent,Good,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3948740264,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3948648105,67563907,Operations,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,Agree,Neutral,Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3948614947,67563907,Operations,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Poor,Poor,Fair,Poor,Fair,Agree,Neutral,Agree,Agree,Agree
2015,3948553129,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Disagree,Disagree,Neutral,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Disagree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3947585952,67563907,Operations,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3947585577,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Good,Good,Good,Good,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3947565993,67563907,Operations,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Good,Good,Good,Good,Excellent,Agree,Agree,Agree,Agree,Agree
2015,3947392390,67563907,Operations,Neutral,Agree,Agree,Agree,Neutral,Disagree,Strongly Agree,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Fair,Fair,Fair,Fair,Fair,Agree,Agree,Agree,Agree,Agree
2015,3947391227,67563907,Operations,Agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Agree,Neutral,Agree,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3947386780,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Neutral,Strongly Disagree,Agree,Neutral,Neutral,Agree,Neutral,Disagree,Agree,Neutral,Agree,Good,Good,Good,Excellent,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3947232827,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree
2015,3947128281,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Neutral,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Agree,Good,Good,Good,Good,Good,Agree,Strongly Agree,Agree,Agree,Agree
2015,3946888331,67563907,Operations,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3946293394,67563907,Operations,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,Neutral,Disagree,Neutral,Fair,Fair,Fair,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3946228084,67563907,Operations,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree
2015,3946220067,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3945814223,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3945798094,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3945794209,67563907,Operations,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Agree,Agree,Agree,Disagree,Agree,Agree,Neutral,Agree,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree
2015,3945788556,67563907,Operations,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3945784084,67563907,Operations,Agree,Neutral,Neutral,Agree,Neutral,Agree,Strongly Agree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Fair,Fair,Fair,Good,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3945761247,67563907,Operations,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Neutral,Strongly Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3945757192,67563907,Operations,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3945748508,67563907,Operations,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Neutral,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
